episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
460,1.0,4.631805495331625,-2.182504067658006,85.14399529993486,-30.0,1.3333333333333333,0,0.0,False,True,0.32239227452812963,1,43.486743799168835,1179.879,prepare,0.0
460,2.0,4.6314921323615925,-2.182551369743057,85.20797137513192,-30.0,2.6666666666666665,1,2.0,False,True,0.32222348904061093,1,43.486743799168835,1179.953,in_progress,0.0
460,3.0,4.634316483685206,-2.1725600585732314,84.8196672815973,0.0,2.6666666666666665,7,2.0,False,True,0.3456625229496803,1,43.486743799168835,1180.017,in_progress,0.0
460,4.0,4.640714918800957,-2.1494020129875855,83.74772901996984,15.0,2.6666666666666665,10,2.0,False,True,0.3999614441282595,1,43.486743799168835,1180.084,in_progress,0.0
460,5.0,4.648789551787724,-2.106405513261895,82.900457469318,-15.0,1.3333333333333333,3,2.0,False,True,0.500042454233558,1,43.486743799168835,1180.149,in_progress,0.0
460,6.0,4.660422262405205,-2.0571039668399647,81.62922770045445,-15.0,1.3333333333333333,3,2.0,False,True,0.6156208734271709,1,43.486743799168835,1180.209,in_progress,0.0
460,7.0,4.67708247316399,-1.9915454016124565,80.00441745673237,0.0,2.6666666666666665,7,2.0,False,True,0.7692728642165068,1,43.486743799168835,1180.281,in_progress,0.0
460,8.0,4.703099216032099,-1.9089580024002668,77.49775525905441,0.0,1.3333333333333333,6,2.0,False,True,0.9639053253576464,2,43.486743799168835,1180.345,in_progress,0.0
460,9.0,4.7280246722091555,-1.827960087509413,75.97742153672645,15.0,1.3333333333333333,9,2.0,False,True,1.1546662953637448,2,43.486743799168835,1180.414,in_progress,0.0
460,10.0,4.750021361312165,-1.7388748462135317,76.12343967795039,15.0,2.6666666666666665,10,2.0,False,True,1.362312674384961,2,43.486743799168835,1180.48,in_progress,0.0
460,11.0,4.771076994565325,-1.6333678408168963,77.15687345351479,-15.0,2.6666666666666665,4,2.0,False,True,1.6082206005781263,3,43.486743799168835,1180.545,in_progress,0.0
460,12.0,4.79096968652979,-1.5346479470357421,77.63440106138076,15.0,2.6666666666666665,10,2.0,False,True,1.8374810221825886,3,43.486743799168835,1180.612,in_progress,0.0
460,13.0,4.8160207417416485,-1.4130400620609007,77.91899554051142,15.0,4.0,11,1.5,False,True,2.120947173871815,4,43.486743799168835,1180.676,in_progress,0.0
460,14.0,4.84007929981467,-1.2642095789812382,79.47185955305017,-30.0,1.3333333333333333,0,1.5,False,True,2.4668850167040723,4,43.486743799168835,1180.744,in_progress,0.0
460,15.0,4.8578478101167875,-1.1341031534115853,81.66991712310335,30.0,1.3333333333333333,12,1.5,False,True,2.7684481481544334,5,43.486743799168835,1180.81,in_progress,0.0
460,16.0,4.8725654063377455,-1.0070115921881992,82.78673891381622,0.0,1.3333333333333333,6,1.5,False,True,3.0628439516091297,5,43.486743799168835,1180.878,in_progress,0.0
460,17.0,4.882575535881587,-0.8962564897832863,83.62905547486632,15.0,4.0,11,1.5,False,True,3.3185660692420167,6,43.486743799168835,1180.937,in_progress,0.0
