episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
140,1.0,4.6312516640261885,-2.182353806089072,85.25486437371418,-15.0,4.0,5,0.0,False,True,0.322629852751536,1,43.486743799168835,334.217,prepare,0.0
140,2.0,4.631519024410491,-2.1826785743277095,85.19227168293429,-30.0,1.3333333333333333,0,2.0,False,True,0.32193718767850327,1,43.486743799168835,334.268,in_progress,0.0
140,3.0,4.630667403817098,-2.1748573807419906,85.55332938174995,30.0,2.6666666666666665,13,2.0,False,True,0.33969501062688434,1,43.486743799168835,334.339,in_progress,0.0
140,4.0,4.628814226905121,-2.1436431315627242,86.61665067360886,-15.0,4.0,5,2.0,False,True,0.41086406625716687,1,43.486743799168835,334.399,in_progress,0.0
140,5.0,4.62536838152356,-2.111642519540393,87.91531843869801,-15.0,4.0,5,2.0,False,True,0.4835280853727668,1,43.486743799168835,334.477,in_progress,0.0
140,6.0,4.622243513220643,-2.0586625580785527,89.15137686979662,30.0,4.0,14,2.0,False,True,0.6039338562908687,1,43.486743799168835,334.543,in_progress,0.0
140,7.0,4.615075153439575,-1.977902269420458,91.00544815653404,0.0,4.0,8,2.0,False,True,0.7873263187519167,1,43.486743799168835,334.603,in_progress,0.0
140,8.0,4.602795521411486,-1.896777068723187,93.4081973687294,30.0,2.6666666666666665,13,2.0,False,True,0.970467461183687,2,43.486743799168835,334.668,in_progress,0.0
140,9.0,4.578725692013485,-1.7950430256545487,97.31510714224298,-30.0,1.3333333333333333,0,2.0,False,True,1.1994179220678722,2,43.486743799168835,334.752,in_progress,0.0
140,10.0,4.546326169756864,-1.6845016598961022,101.24357604092107,30.0,2.6666666666666665,13,1.5,False,True,1.4461795576838734,3,43.486743799168835,334.804,in_progress,0.0
140,11.0,4.516271186401703,-1.5915506047080497,103.73919803294363,0.0,4.0,8,1.5,False,True,1.6531127061132462,3,43.486743799168835,334.873,in_progress,0.0
140,12.0,4.467824341169723,-1.4708815978225678,107.82734586474352,0.0,1.3333333333333333,6,1.5,False,True,1.9217969579222658,3,43.486743799168835,334.939,in_progress,0.0
140,13.0,4.415976509154485,-1.3673901022614476,112.07983482828571,-15.0,4.0,5,1.1,False,True,2.149039008652592,4,43.486743799168835,335.009,in_progress,0.0
140,14.0,4.359542546588754,-1.2609122653928648,114.69031142579595,0.0,4.0,8,1.1,False,True,2.3814832237012404,4,43.486743799168835,335.077,in_progress,0.0
140,15.0,4.293740681049416,-1.136138840091935,116.31612711852503,15.0,4.0,11,1.1,False,True,2.6546600753565572,5,43.486743799168835,335.135,in_progress,0.0
140,16.0,4.219596699697031,-1.007281670422191,118.18707047294156,15.0,4.0,11,0.001,False,False,2.9343588795768896,5,43.486743799168835,335.207,in_progress,0.0
140,17.0,4.126265800478529,-0.8726304257840887,121.92060391776775,-30.0,1.3333333333333333,0,0.001,False,False,3.224595251282795,6,43.486743799168835,335.27,in_progress,0.0
140,18.0,4.013177374563235,-0.731652058997644,127.74147916776145,15.0,1.3333333333333333,9,0.001,False,False,3.5267195428955027,6,43.486743799168835,335.348,in_progress,0.0
140,19.0,3.912823569527898,-0.6129524014694542,130.89901816255264,0.0,1.3333333333333333,6,0.001,True,False,3.779219584885165,7,43.486743799168835,335.412,off_track,0.0
141,1.0,4.816686218105509,-0.015997982785521447,85.2291662414614,-15.0,1.3333333333333333,3,0.0,False,True,0.32251333965562445,9,43.486743799168835,335.542,prepare,0.0
141,2.0,4.8166382991447305,-0.01624542890587874,85.24827970682553,-30.0,1.3333333333333333,0,2.0,False,True,0.3219370608445016,9,43.486743799168835,335.611,in_progress,0.0
141,3.0,4.816944718489958,-0.009869148265101185,85.28985263483857,-30.0,1.3333333333333333,0,2.0,False,True,0.3366068528353978,9,43.486743799168835,335.661,in_progress,0.0
141,4.0,4.820037630217017,0.009998797218586875,84.8824166584709,0.0,1.3333333333333333,6,2.0,False,True,0.38273115404363833,9,43.486743799168835,335.74,in_progress,0.0
141,5.0,4.827250462854374,0.04261367832203247,83.82190215562852,0.0,1.3333333333333333,6,2.0,False,True,0.4588620060288435,9,43.486743799168835,335.808,in_progress,0.0
141,6.0,4.839584673033533,0.09477534451606281,82.23974144023664,0.0,1.3333333333333333,6,2.0,False,True,0.5807744867712384,10,43.486743799168835,335.87,in_progress,0.0
141,7.0,4.850956067061645,0.14948550257499854,81.29573415310422,0.0,1.3333333333333333,6,2.0,False,True,0.708339850291586,10,43.486743799168835,335.942,in_progress,0.0
141,8.0,4.872790011975084,0.22949021653234886,79.15706270792832,0.0,1.3333333333333333,6,2.0,False,True,0.8959846580072616,10,43.486743799168835,336.005,in_progress,0.0
141,9.0,4.891636906010404,0.30249882667025557,78.05427684353444,15.0,4.0,11,2.0,False,True,1.0669606256227169,10,43.486743799168835,336.084,in_progress,0.0
141,10.0,4.911816060503636,0.3927372116093845,77.90181899348813,0.0,1.3333333333333333,6,2.0,False,True,1.2776742195893642,11,43.486743799168835,336.141,in_progress,0.0
141,11.0,4.932668448447324,0.4876322532664662,77.87234293648486,-15.0,4.0,5,2.0,False,True,1.4989164300736755,11,43.486743799168835,336.211,in_progress,0.0
141,12.0,4.958025259810596,0.5904766791845137,77.20710864583687,15.0,4.0,11,2.0,False,True,1.73946742471731,12,43.486743799168835,336.278,in_progress,0.0
141,13.0,4.987822777900436,0.7003810726433155,76.22248229108246,-30.0,2.6666666666666665,1,1.5,False,True,1.996875829045379,12,43.486743799168835,336.346,in_progress,0.0
141,14.0,5.027292570860655,0.8320230893903038,74.66788983643099,15.0,2.6666666666666665,10,1.5,False,True,2.3060899861857815,13,43.486743799168835,336.401,in_progress,0.0
141,15.0,5.0690430936814455,0.9545263659368752,73.04391723088096,30.0,1.3333333333333333,12,1.5,False,True,2.5947985232433455,13,43.486743799168835,336.467,in_progress,0.0
141,16.0,5.1031601338774175,1.0815940745150192,73.87260898401122,30.0,4.0,14,1.5,False,True,2.8925072216129957,14,43.486743799168835,336.538,in_progress,0.0
141,17.0,5.132400936070033,1.2293491045151343,76.5096432812558,-30.0,2.6666666666666665,1,1.5,False,True,3.237597979171157,14,43.486743799168835,336.603,in_progress,0.0
141,18.0,5.1507384663958256,1.3877174902189386,80.23226972143574,30.0,2.6666666666666665,13,1.5,False,True,3.6040404452926085,15,43.486743799168835,336.678,in_progress,0.0
141,19.0,5.165870942733279,1.5471177242446492,82.60298830068537,30.0,4.0,14,1.5,False,True,3.971793086346484,16,43.486743799168835,336.735,in_progress,0.0
141,20.0,5.172162603340392,1.7209704106209618,85.83782934551459,0.0,1.3333333333333333,6,1.5,False,True,4.371145325489964,16,43.486743799168835,336.807,in_progress,0.0
141,21.0,5.157687750490219,1.919588778823757,92.56115699130301,-15.0,1.3333333333333333,3,1.5,False,True,4.823492961094919,17,43.486743799168835,336.861,in_progress,0.0
141,22.0,5.1320975667053075,2.0850261676241697,97.78165809030192,15.0,2.6666666666666665,10,1.5,False,True,5.1890969909567595,18,43.486743799168835,336.947,in_progress,0.0
141,23.0,5.099446247895776,2.2329898342005357,100.84316676923704,0.0,2.6666666666666665,7,2.0,False,True,5.505318311388242,18,43.486743799168835,337.004,in_progress,0.0
141,24.0,5.066164249396532,2.361026202856128,102.5752535154777,-15.0,2.6666666666666665,4,2.0,False,True,5.801501938830464,19,43.486743799168835,337.078,in_progress,0.0
141,25.0,5.023095290150577,2.549107261836803,102.62250570148801,15.0,1.3333333333333333,9,2.0,False,True,6.223556899866042,19,43.486743799168835,337.115,in_progress,0.0
141,26.0,4.994180878190741,2.685141081638468,102.20158941122837,-15.0,4.0,5,2.0,False,True,6.542854112602978,20,43.486743799168835,337.207,in_progress,0.0
141,27.0,4.962006312052638,2.8536295060353707,101.26045323254552,0.0,2.6666666666666665,7,2.0,False,True,6.921979157222001,21,43.486743799168835,337.27,in_progress,0.0
141,28.0,4.934959347332497,3.0097834405675528,100.42254473957586,15.0,4.0,11,2.0,False,True,7.259559675990544,21,43.486743799168835,337.339,in_progress,0.0
141,29.0,4.8956818810817735,3.194160724629504,101.55648823721614,-30.0,2.6666666666666665,1,1.5,False,True,7.683278257358846,22,43.486743799168835,337.408,in_progress,0.0
141,30.0,4.852090586301441,3.3892495772626474,102.19493303134776,0.0,1.3333333333333333,6,1.5,False,True,8.021555443562404,23,43.486743799168835,337.468,in_progress,0.0
141,31.0,4.811824468056938,3.5937467965054344,101.39135990978679,15.0,1.3333333333333333,9,1.1,False,True,8.33559111694876,23,43.486743799168835,337.543,in_progress,0.0
141,32.0,4.777910437801231,3.7479796094449993,102.0132497260575,30.0,1.3333333333333333,12,1.1,False,True,8.630760264187513,24,43.486743799168835,337.615,in_progress,0.0
141,33.0,4.733926646309613,3.9014406341773853,104.18178787875648,-30.0,1.3333333333333333,0,1.1,False,True,9.13396385833638,24,43.486743799168835,337.679,in_progress,0.0
141,34.0,4.689342517267589,4.016249905314354,107.23000696245428,30.0,4.0,14,0.001,False,False,9.642203169017368,25,43.486743799168835,337.742,in_progress,0.0
141,35.0,4.638960782234247,4.1427466317083494,109.50356178382064,30.0,2.6666666666666665,13,0.001,False,False,10.231126907271197,26,43.486743799168835,337.793,in_progress,0.0
141,36.0,4.569930236746749,4.275021239491274,113.65221065938556,0.0,1.3333333333333333,6,0.001,False,False,10.827277910130997,27,43.486743799168835,337.878,in_progress,0.0
141,37.0,4.495310820265029,4.38394621938307,118.94936498802544,-15.0,4.0,5,0.001,False,False,11.074726353387405,28,43.486743799168835,337.937,in_progress,0.0
141,38.0,4.410557282986032,4.505531945607924,121.89482241596764,-15.0,4.0,5,1.1,False,True,11.460893736039598,28,43.486743799168835,338.003,in_progress,0.0
141,39.0,4.323993302448833,4.6294920648658495,123.44235973367718,30.0,2.6666666666666665,13,1.5,False,True,11.705142447541204,29,43.486743799168835,338.077,in_progress,0.0
141,40.0,4.209696182345664,4.778724037130736,125.82784981162455,30.0,4.0,14,2.0,False,True,11.96521587366645,29,43.486743799168835,338.135,in_progress,0.0
141,41.0,4.100925264073156,4.903728788828645,128.78061458697337,-30.0,4.0,2,2.0,False,True,12.273625393979444,30,43.486743799168835,338.207,in_progress,0.0
141,42.0,3.9258245747865534,5.07256405099047,134.2382233714175,-15.0,4.0,5,2.0,False,True,12.92449827894292,31,43.486743799168835,338.277,in_progress,0.0
141,43.0,3.7672322482309264,5.2160984675891955,136.7975198522093,30.0,2.6666666666666665,13,2.0,False,True,13.41171813004453,32,43.486743799168835,338.342,in_progress,0.0
141,44.0,3.6046258397638065,5.3456267617987425,140.07337478937515,0.0,1.3333333333333333,6,2.0,False,True,13.88877493591743,33,43.486743799168835,338.402,in_progress,0.0
141,45.0,3.4444275928078074,5.456197919784164,143.6709652283853,30.0,4.0,14,2.0,False,True,14.327173346654199,33,43.486743799168835,338.472,in_progress,0.0
141,46.0,3.283636394913525,5.555157229463023,146.70553013685227,15.0,4.0,11,2.0,False,True,14.750237679430962,34,43.486743799168835,338.54,in_progress,0.0
141,47.0,3.0957982902872656,5.655900624204733,150.2452929075102,-30.0,4.0,2,2.0,False,True,15.23292613720601,35,43.486743799168835,338.603,in_progress,0.0
141,48.0,2.8964724125805135,5.749228473472114,153.60911264465588,-30.0,2.6666666666666665,1,1.5,False,True,15.737155244067818,36,43.486743799168835,338.67,in_progress,0.0
141,49.0,2.673729776138814,5.856707167457261,154.62673418960915,-15.0,4.0,5,1.5,False,True,16.301687572518762,37,43.486743799168835,338.74,in_progress,0.0
141,50.0,2.5024203961666958,5.9475829819112365,153.04206353004258,15.0,2.6666666666666665,10,1.5,False,True,16.71375635976961,38,43.486743799168835,338.804,in_progress,0.0
141,51.0,2.3073925402135798,6.049796630849071,152.4718266097476,-30.0,2.6666666666666665,1,1.5,False,True,17.157979933329674,38,43.486743799168835,338.876,in_progress,0.0
141,52.0,2.1302443771393875,6.146157934628896,151.70346254483005,-15.0,1.3333333333333333,3,1.1,False,True,17.525774916356262,39,43.486743799168835,338.942,in_progress,0.0
141,53.0,1.95700474349061,6.254893822281964,148.866096488902,30.0,2.6666666666666665,13,1.1,False,True,17.93907281014021,40,43.486743799168835,339.014,in_progress,0.0
141,54.0,1.8094488683796055,6.350273076153835,147.9076139991588,30.0,2.6666666666666665,13,1.1,False,True,18.176480843568022,40,43.486743799168835,339.069,in_progress,0.0
141,55.0,1.662104960804258,6.440801893017257,148.2351479348373,30.0,4.0,14,0.001,False,False,18.507817292286322,41,43.486743799168835,339.13,in_progress,0.0
141,56.0,1.4870083208639668,6.5307214801436135,151.46660615488247,30.0,4.0,14,0.001,False,False,18.74514441789559,41,43.486743799168835,339.209,in_progress,0.0
141,57.0,1.3012826417619683,6.606435389663923,155.95526307122748,-30.0,2.6666666666666665,1,0.001,True,False,19.144781332986454,42,43.486743799168835,339.267,off_track,0.0
142,1.0,4.993568615995228,2.150843383570369,86.77144235402133,-15.0,4.0,5,0.0,False,True,0.32202357859614644,18,43.486743799168835,339.398,prepare,0.0
142,2.0,4.993342415410285,2.151164320312206,86.81059133041609,-15.0,4.0,5,2.0,False,True,0.3227307060832213,18,43.486743799168835,339.475,in_progress,0.0
142,3.0,4.994443205671539,2.1606315884450233,86.66106070422465,0.0,4.0,8,2.0,False,True,0.3446101437198465,18,43.486743799168835,339.541,in_progress,0.0
142,4.0,4.995449693843437,2.1795112828577006,86.63935662357721,15.0,1.3333333333333333,9,2.0,False,True,0.3880863003900184,18,43.486743799168835,339.603,in_progress,0.0
142,5.0,4.995957249287253,2.21048244982523,86.80905325273292,-15.0,2.6666666666666665,4,2.0,False,True,0.4593064915888734,18,43.486743799168835,339.672,in_progress,0.0
142,6.0,4.997322538291791,2.2568793050485345,87.10094278016996,15.0,1.3333333333333333,9,2.0,False,True,0.5658919157781439,18,43.486743799168835,339.738,in_progress,0.0
142,7.0,4.997430602687946,2.322707440220896,87.86389549477227,15.0,4.0,11,2.0,False,True,0.7172172223096476,19,43.486743799168835,339.788,in_progress,0.0
142,8.0,4.9929497948258295,2.3909502197400845,89.34870987919356,-30.0,2.6666666666666665,1,2.0,False,True,0.87434759799348,19,43.486743799168835,339.867,in_progress,0.0
142,9.0,4.990581676366193,2.4686280549173514,90.03081417156606,0.0,1.3333333333333333,6,2.0,False,True,1.052054999618404,19,43.486743799168835,339.935,in_progress,0.0
142,10.0,4.986170638424006,2.566356394911247,90.91300843212285,30.0,4.0,14,2.0,False,True,1.2757051949710911,20,43.486743799168835,339.999,in_progress,0.0
142,11.0,4.9801470665715994,2.658949628555724,91.88872391686853,15.0,4.0,11,2.0,False,True,1.488250425520815,20,43.486743799168835,340.082,in_progress,0.0
142,12.0,4.9668694560550355,2.7786334261762957,93.84148623749181,0.0,1.3333333333333333,6,2.0,False,True,1.753635345723903,20,43.486743799168835,340.146,in_progress,0.0
142,13.0,4.94803632033812,2.8903726618154924,96.21780297850489,15.0,1.3333333333333333,9,2.0,False,True,2.012148399525056,21,43.486743799168835,340.214,in_progress,0.0
142,14.0,4.926159671668287,2.9837875759170625,98.74982964775342,15.0,1.3333333333333333,9,2.0,False,True,2.213343763334323,21,43.486743799168835,340.267,in_progress,0.0
142,15.0,4.90109414536613,3.071203701528606,101.21374920947255,15.0,1.3333333333333333,9,2.0,False,True,2.4203137759558264,21,43.486743799168835,340.342,in_progress,0.0
142,16.0,4.863289063892844,3.165955494363191,105.14182657760891,-30.0,1.3333333333333333,0,2.0,False,True,2.6546856568102988,22,43.486743799168835,340.41,in_progress,0.0
142,17.0,4.828865519001337,3.251434924737519,107.51726747879661,30.0,2.6666666666666665,13,2.0,False,True,2.8097432369687896,22,43.486743799168835,340.483,in_progress,0.0
142,18.0,4.778358269648478,3.3639533122198744,110.50328246044029,0.0,4.0,8,1.5,False,True,3.0836535127681977,23,43.486743799168835,340.539,in_progress,0.0
142,19.0,4.730508025996296,3.4531528738241137,113.57623704818006,-30.0,2.6666666666666665,1,1.5,False,True,3.29512913485088,23,43.486743799168835,340.608,in_progress,0.0
