episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
400,1.0,4.63152270833216,-2.1822099537878867,85.18136187148099,-30.0,1.3333333333333333,0,0.0,False,True,0.3230117231457227,1,43.486743799168835,1010.409,prepare,0.0
400,2.0,4.631519024410513,-2.1826785743274595,85.19227168293439,-15.0,4.0,5,2.0,False,True,0.321937187678503,1,43.486743799168835,1010.479,in_progress,0.0
400,3.0,4.635963416283796,-2.171608395562803,84.32844235389527,30.0,4.0,14,2.0,False,True,0.34816063543861664,1,43.486743799168835,1010.547,in_progress,0.0
400,4.0,4.63682350982931,-2.140760195472362,84.86818691297255,30.0,2.6666666666666665,13,2.0,False,True,0.4190138342277289,1,43.486743799168835,1010.621,in_progress,0.0
400,5.0,4.636049006899159,-2.0910798970353444,86.0566002821534,30.0,2.6666666666666665,13,2.0,False,True,0.5327050060601521,1,43.486743799168835,1010.662,in_progress,0.0
400,6.0,4.630027993117688,-2.041440139394958,88.22922724099116,-30.0,1.3333333333333333,0,2.0,False,True,0.6450232968057401,1,43.486743799168835,1010.737,in_progress,0.0
400,7.0,4.6204246477302,-1.9695401384209228,90.94320801140938,-15.0,4.0,5,2.0,False,True,0.8076105945454732,1,43.486743799168835,1010.818,in_progress,0.0
400,8.0,4.609659508800006,-1.890573198545105,93.10692298485124,15.0,2.6666666666666665,10,2.0,False,True,0.9861320108273796,2,43.486743799168835,1010.891,in_progress,0.0
400,9.0,4.588666272619395,-1.7757686394016718,96.26041622629654,-30.0,1.3333333333333333,0,2.0,False,True,1.2455587104310801,2,43.486743799168835,1010.929,in_progress,0.0
400,10.0,4.567244117689646,-1.685632023328292,98.74116485766928,-15.0,2.6666666666666665,4,1.5,False,True,1.4477690515923016,3,43.486743799168835,1010.995,in_progress,0.0
400,11.0,4.5426254283059135,-1.5711848591814779,100.15703007611397,0.0,4.0,8,1.5,False,True,1.7050327687594204,3,43.486743799168835,1011.082,in_progress,0.0
400,12.0,4.5139492388300315,-1.4492666187149423,101.52569841220583,0.0,1.3333333333333333,6,1.5,False,True,1.980152043740896,3,43.486743799168835,1011.147,in_progress,0.0
400,13.0,4.48192588808883,-1.3243503143502375,102.986631505131,-30.0,2.6666666666666665,1,1.5,False,True,2.260282754266703,4,43.486743799168835,1011.205,in_progress,0.0
400,14.0,4.452644587631434,-1.212417798134084,103.65627834782913,-15.0,1.3333333333333333,3,1.5,False,True,2.5106135533636045,4,43.486743799168835,1011.277,in_progress,0.0
400,15.0,4.424563076718357,-1.0793193787295416,102.79165426093795,-15.0,1.3333333333333333,3,1.1,False,True,2.8101630997410436,5,43.486743799168835,1011.34,in_progress,0.0
400,16.0,4.401843743363901,-0.9728868206192373,102.41931646881002,0.0,1.3333333333333333,6,1.1,False,True,3.0488524583484597,5,43.486743799168835,1011.404,in_progress,0.0
400,17.0,4.384504220864655,-0.8737006108850247,101.48565273449991,-15.0,4.0,5,1.1,False,True,3.272712258551233,6,43.486743799168835,1011.465,in_progress,0.0
400,18.0,4.368347548484794,-0.7600780079400259,99.94958695325812,-30.0,1.3333333333333333,0,1.1,False,True,3.5305345961393924,6,43.486743799168835,1011.544,in_progress,0.0
400,19.0,4.3652217102991475,-0.6463423364364032,96.20579854558314,-15.0,4.0,5,1.1,False,True,3.790535161286855,7,43.486743799168835,1011.614,in_progress,0.0
400,20.0,4.3739947857887245,-0.5273271936623163,91.66735264305052,-15.0,4.0,5,1.1,False,True,4.066162097310481,7,43.486743799168835,1011.688,in_progress,0.0
400,21.0,4.395809799626915,-0.39358467894826143,86.36387199569803,-15.0,2.6666666666666665,4,1.1,False,True,4.376814699889379,8,43.486743799168835,1011.747,in_progress,0.0
400,22.0,4.436538827651287,-0.25370104936418236,79.58230544806781,0.0,2.6666666666666665,7,1.1,False,True,4.705367182867446,8,43.486743799168835,1011.811,in_progress,0.0
400,23.0,4.5007011742525735,-0.08920127893265953,72.69152859575564,0.0,1.3333333333333333,6,1.1,False,True,5.094565042441531,9,43.486743799168835,1011.872,in_progress,0.0
400,24.0,4.56412945483505,0.04055033358687565,67.30529977064377,0.0,4.0,8,1.5,False,True,5.403127418979,9,43.486743799168835,1011.936,in_progress,0.0
400,25.0,4.635495577378004,0.1673654398269091,63.39230158624909,0.0,1.3333333333333333,6,1.5,False,True,5.707541737381158,10,43.486743799168835,1012.001,in_progress,0.0
400,26.0,4.723325399035567,0.3017788135477722,58.80853809455064,15.0,1.3333333333333333,9,1.5,False,True,6.032243376381813,10,43.486743799168835,1012.083,in_progress,0.0
400,27.0,4.807981549948134,0.4170149561659463,55.840247295967735,30.0,4.0,14,2.0,False,True,6.312897991995188,11,43.486743799168835,1012.148,in_progress,0.0
400,28.0,4.889189077263753,0.5310925173725934,55.12685416302756,15.0,1.3333333333333333,9,2.0,False,True,6.590124046941794,11,43.486743799168835,1012.214,in_progress,0.0
400,29.0,4.95997001822633,0.6485054221949089,56.74548173019805,15.0,1.3333333333333333,9,2.0,False,True,6.872812808867786,12,43.486743799168835,1012.272,in_progress,0.0
400,30.0,5.018865966365698,0.7596517742633923,59.16408019276252,30.0,4.0,14,1.5,False,True,7.1386336824309256,12,43.486743799168835,1012.349,in_progress,0.0
400,31.0,5.071067097143484,0.8684758561114654,61.87755747588675,30.0,1.3333333333333333,12,1.5,False,True,7.397991808784639,13,43.486743799168835,1012.407,in_progress,0.0
400,32.0,5.105970348205019,0.9796376486860422,67.5756483370957,15.0,1.3333333333333333,9,1.5,False,True,7.659401659682572,13,43.486743799168835,1012.485,in_progress,0.0
400,33.0,5.129217775507697,1.0982991935786397,72.8777138197906,30.0,4.0,14,1.5,False,True,7.935769227388638,14,43.486743799168835,1012.541,in_progress,0.0
400,34.0,5.140203475849955,1.2012401432422084,77.24974603221092,30.0,1.3333333333333333,12,1.5,False,True,8.174718829502611,14,43.486743799168835,1012.61,in_progress,0.0
400,35.0,5.131734625659702,1.3138786873585935,84.95454627635495,15.0,1.3333333333333333,9,1.5,False,True,8.431144522112758,15,43.486743799168835,1012.683,in_progress,0.0
400,36.0,5.110744322545239,1.427743386995117,92.01450162828718,0.0,1.3333333333333333,6,1.5,False,True,8.687593370703114,15,43.486743799168835,1012.74,in_progress,0.0
