episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
340,1.0,4.631556045247004,-2.1824852389864904,85.19754420967574,-15.0,2.6666666666666665,4,0.0,False,True,0.32238734302591926,1,43.486743799168835,854.668,prepare,0.0
340,2.0,4.631519024410507,-2.182678574327517,85.19227168293429,15.0,2.6666666666666665,10,2.0,False,True,0.32193718767850293,1,43.486743799168835,854.743,in_progress,0.0
340,3.0,4.6350095733865295,-2.1672205793517985,84.65589682977927,15.0,1.3333333333333333,9,2.0,False,True,0.358031308336494,1,43.486743799168835,854.797,in_progress,0.0
340,4.0,4.635251894552106,-2.1334752658367475,85.30329603776606,0.0,2.6666666666666665,7,2.0,False,True,0.4354040645151578,1,43.486743799168835,854.882,in_progress,0.0
340,5.0,4.636713512359513,-2.0849703502181787,85.93361090266725,-15.0,1.3333333333333333,3,2.0,False,True,0.5468328618788112,1,43.486743799168835,854.947,in_progress,0.0
340,6.0,4.642976175598118,-2.0277681927949414,85.48250953719695,-15.0,2.6666666666666665,4,2.0,False,True,0.6790812329720435,1,43.486743799168835,855.014,in_progress,0.0
340,7.0,4.655295547555508,-1.9599196842239164,83.85793743509636,-15.0,2.6666666666666665,4,2.0,False,True,0.8370534703110727,1,43.486743799168835,855.081,in_progress,0.0
340,8.0,4.675597272808386,-1.873821175179908,81.4052980294201,15.0,2.6666666666666665,10,2.0,False,True,1.038510076711201,2,43.486743799168835,855.134,in_progress,0.0
340,9.0,4.699593916101016,-1.7720044494908147,79.65029893000629,15.0,1.3333333333333333,9,2.0,False,True,1.276343090890324,2,43.486743799168835,855.212,in_progress,0.0
340,10.0,4.719822299349067,-1.6661800320073077,79.4365519241512,15.0,1.3333333333333333,9,2.0,False,True,1.5228128943961723,3,43.486743799168835,855.271,in_progress,0.0
340,11.0,4.737064555991074,-1.5758148223596142,79.33129290420119,0.0,4.0,8,2.0,False,True,1.7332712994834103,3,43.486743799168835,855.342,in_progress,0.0
340,12.0,4.762194583566679,-1.4581155430620387,78.41622963658185,0.0,4.0,8,2.0,False,True,2.007357349428137,3,43.486743799168835,855.423,in_progress,0.0
340,13.0,4.7893619275781125,-1.3483001445074903,76.83879641156756,30.0,2.6666666666666665,13,2.0,False,True,2.2642048417400473,4,43.486743799168835,855.485,in_progress,0.0
340,14.0,4.817314402342397,-1.2000709087599148,78.22013047591264,-15.0,2.6666666666666665,4,2.0,False,True,2.60944864039734,5,43.486743799168835,855.54,in_progress,0.0
340,15.0,4.833585994070003,-1.0816175510769883,79.88037277568345,15.0,1.3333333333333333,9,2.0,False,True,2.8840203572027034,5,43.486743799168835,855.608,in_progress,0.0
340,16.0,4.850493125699439,-0.9365627797979533,81.8803320885394,0.0,1.3333333333333333,6,1.5,False,True,3.2199338926073087,6,43.486743799168835,855.676,in_progress,0.0
340,17.0,4.8604741626848735,-0.8124666379238568,83.5669919791349,30.0,2.6666666666666665,13,1.5,False,True,3.5060300822901276,6,43.486743799168835,855.75,in_progress,0.0
340,18.0,4.868534693475043,-0.6697077405423759,85.19157724603626,-15.0,1.3333333333333333,3,2.0,False,True,3.834704391309717,7,43.486743799168835,855.809,in_progress,0.0
340,19.0,4.8652050800755715,-0.5444550487843383,88.02751339988203,30.0,1.3333333333333333,12,2.0,False,True,4.1207728998413495,7,43.486743799168835,855.871,in_progress,0.0
340,20.0,4.854159992899306,-0.4335616266594783,91.238823658109,15.0,4.0,11,2.0,False,True,4.372785610355041,8,43.486743799168835,855.923,in_progress,0.0
340,21.0,4.833109229891766,-0.29963722321592373,94.88565558418479,-30.0,1.3333333333333333,0,2.0,False,True,4.675640556717845,8,43.486743799168835,856.011,in_progress,0.0
340,22.0,4.80490375281851,-0.17207045660335343,99.37137724150823,-30.0,1.3333333333333333,0,2.0,False,True,4.962605782877697,9,43.486743799168835,856.074,in_progress,0.0
340,23.0,4.780435835055499,-0.06323563356716291,101.58981815010121,-15.0,2.6666666666666665,4,2.0,False,True,5.207247365815088,9,43.486743799168835,856.14,in_progress,0.0
340,24.0,4.75450473540913,0.07412066684294454,101.03947404332926,-15.0,4.0,5,2.0,False,True,5.51695409058517,10,43.486743799168835,856.213,in_progress,0.0
340,25.0,4.736166471885297,0.21169244283036384,99.23507540034932,-15.0,4.0,5,2.0,False,True,5.8283654418490665,10,43.486743799168835,856.275,in_progress,0.0
