episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
420,1.0,4.631615020942669,-2.182624023876251,85.18140561903871,-15.0,2.6666666666666665,4,0.0,False,True,0.32208068935090844,1,43.486743799168835,1061.553,prepare,0.0
420,2.0,4.6315190244105136,-2.1826785743274404,85.19227168293418,15.0,1.3333333333333333,9,2.0,False,True,0.3219371876785025,1,43.486743799168835,1061.61,in_progress,0.0
420,3.0,4.633381042484013,-2.174709650171552,84.91542754288201,15.0,1.3333333333333333,9,2.0,False,True,0.3405565305528238,1,43.486743799168835,1061.682,in_progress,0.0
420,4.0,4.635774980622941,-2.152462039948893,84.78596364362734,-15.0,2.6666666666666665,4,2.0,False,True,0.39199743601588494,1,43.486743799168835,1061.743,in_progress,0.0
420,5.0,4.6391581828349935,-2.115970643551282,84.82283988328128,-30.0,1.3333333333333333,0,2.0,False,True,0.4762680765200445,1,43.486743799168835,1061.809,in_progress,0.0
420,6.0,4.650256535008136,-2.0590852629669114,83.44007862659213,15.0,4.0,11,2.0,False,True,0.6089226661388524,1,43.486743799168835,1061.875,in_progress,0.0
420,7.0,4.664686581482111,-1.9951100042230594,81.82950553395406,0.0,1.3333333333333333,6,2.0,False,True,0.7584751407458379,1,43.486743799168835,1061.943,in_progress,0.0
420,8.0,4.682266005786967,-1.9215493164875377,80.34244992963428,15.0,2.6666666666666665,10,2.0,False,True,0.9306450433371185,2,43.486743799168835,1062.022,in_progress,0.0
420,9.0,4.703091554705265,-1.8226158243441688,79.4777655531093,0.0,2.6666666666666665,7,2.0,False,True,1.16109844565419,2,43.486743799168835,1062.083,in_progress,0.0
420,10.0,4.722760375032604,-1.716638828297185,79.45953281263124,0.0,1.3333333333333333,6,2.0,False,True,1.407805995113049,2,43.486743799168835,1062.145,in_progress,0.0
420,11.0,4.745722671025382,-1.608504744733201,78.87602132849399,30.0,1.3333333333333333,12,2.0,False,True,1.6601130945016571,3,43.486743799168835,1062.207,in_progress,0.0
420,12.0,4.75897178416463,-1.5203664388834919,79.76175450095323,30.0,2.6666666666666665,13,2.0,False,True,1.8640878482429524,3,43.486743799168835,1062.287,in_progress,0.0
420,13.0,4.771726383233721,-1.3957338676845104,81.73299242009625,-15.0,1.3333333333333333,3,2.0,False,True,2.1521333022750064,4,43.486743799168835,1062.341,in_progress,0.0
420,14.0,4.772594316142516,-1.3015060190468046,84.53375840628526,30.0,1.3333333333333333,12,2.0,False,True,2.3683693328133493,4,43.486743799168835,1062.413,in_progress,0.0
420,15.0,4.766718314978688,-1.1879488537284595,88.02784029579834,0.0,2.6666666666666665,7,2.0,False,True,2.627437579647023,5,43.486743799168835,1062.472,in_progress,0.0
420,16.0,4.752587635163573,-1.0825393148971365,91.84851985890926,-30.0,1.3333333333333333,0,2.0,False,True,2.866239529012452,5,43.486743799168835,1062.544,in_progress,0.0
420,17.0,4.737697919928449,-0.9659534654782047,94.34265116953829,-15.0,2.6666666666666665,4,2.0,False,True,3.130506111190484,5,43.486743799168835,1062.597,in_progress,0.0
420,18.0,4.72294469305724,-0.8439839795838128,95.36119385977888,0.0,1.3333333333333333,6,2.0,False,True,3.407073371498452,6,43.486743799168835,1062.676,in_progress,0.0
420,19.0,4.710507538560964,-0.732925296239107,95.6277609032438,0.0,1.3333333333333333,6,2.0,False,True,3.6591737503603365,6,43.486743799168835,1062.748,in_progress,0.0
420,20.0,4.696444690207295,-0.6024025422501932,95.83302080287855,-15.0,2.6666666666666665,4,2.0,False,True,3.9555160863372416,7,43.486743799168835,1062.821,in_progress,0.0
420,21.0,4.687780929425832,-0.48461037369365106,95.07115203851893,-15.0,2.6666666666666665,4,2.0,False,True,4.22401048625135,7,43.486743799168835,1062.872,in_progress,0.0
420,22.0,4.687342551460106,-0.36204629296875057,92.84991914205624,-30.0,1.3333333333333333,0,2.0,False,True,4.504794403333586,8,43.486743799168835,1062.944,in_progress,0.0
420,23.0,4.697002195334674,-0.23677630081496953,89.53344116298376,-15.0,1.3333333333333333,3,2.0,False,True,4.793768551154733,8,43.486743799168835,1063.01,in_progress,0.0
420,24.0,4.716660224615156,-0.11877316255438666,85.65661755960603,-30.0,2.6666666666666665,1,2.0,False,True,5.067934853997864,9,43.486743799168835,1063.079,in_progress,0.0
420,25.0,4.7480683026117365,0.01239055712220452,81.12161869510598,-30.0,2.6666666666666665,1,2.0,False,True,5.374260104877838,9,43.486743799168835,1063.128,in_progress,0.0
420,26.0,4.802375107569086,0.15413577422710228,74.72910935969982,0.0,4.0,8,2.0,False,True,5.709577775398459,10,43.486743799168835,1063.209,in_progress,0.0
420,27.0,4.863268217229194,0.27397554127340257,68.55197774957503,30.0,1.3333333333333333,12,2.0,False,True,5.996036192905876,10,43.486743799168835,1063.282,in_progress,0.0
420,28.0,4.939902820398786,0.3988237513246519,61.464894032323954,30.0,1.3333333333333333,12,2.0,False,True,6.2971374650686585,11,43.486743799168835,1063.353,in_progress,0.0
420,29.0,5.017076532706592,0.5067512560359628,56.22342304336418,30.0,4.0,14,1.5,False,True,6.558994990701573,11,43.486743799168835,1063.405,in_progress,0.0
420,30.0,5.105136832376517,0.6268441597714167,54.76403460341216,15.0,1.3333333333333333,9,1.5,False,True,6.8511551460815365,12,43.486743799168835,1063.469,in_progress,0.0
420,31.0,5.170972544153249,0.730132960007847,55.76029754610217,0.0,1.3333333333333333,6,1.1,False,True,7.100061549680283,12,43.486743799168835,1063.548,in_progress,0.0
420,32.0,5.24763490525883,0.848437324663231,56.42334632998204,15.0,1.3333333333333333,9,1.1,False,True,7.385820052167234,13,43.486743799168835,1063.614,in_progress,0.0
420,33.0,5.306867297795825,0.9540572013720146,58.35041445086056,15.0,1.3333333333333333,9,1.1,False,True,7.639181125228534,13,43.486743799168835,1063.676,in_progress,0.0
420,34.0,5.348999154065494,1.0442246209014978,60.84629638041138,-30.0,1.3333333333333333,0,1.1,False,True,7.853861305010251,14,43.486743799168835,1063.74,in_progress,0.0
420,35.0,5.392935206282254,1.1374088833017089,62.34221548352066,-30.0,1.3333333333333333,0,1.1,False,True,8.075799717160542,14,43.486743799168835,1063.814,in_progress,0.0
420,36.0,5.441536572121005,1.2345615660638447,62.76654256094968,-30.0,4.0,2,0.001,False,False,8.30995979016571,14,43.486743799168835,1063.871,in_progress,0.0
420,37.0,5.493003801175688,1.3190267771547177,61.15794496978407,30.0,4.0,14,0.001,False,False,8.513548056062733,15,43.486743799168835,1063.947,in_progress,0.0
420,38.0,5.561646429263194,1.4203715703632258,58.83051727178774,-30.0,2.6666666666666665,1,0.001,False,False,8.75793990437053,15,43.486743799168835,1064.009,in_progress,0.0
420,39.0,5.640853760123459,1.5289750218195546,56.28316532837678,15.0,1.3333333333333333,9,0.001,False,False,9.02211825241212,16,43.486743799168835,1064.079,in_progress,0.0
420,40.0,5.722023500461966,1.6266695606245867,52.988484134255,15.0,1.3333333333333333,9,0.001,True,False,9.26083259195267,16,43.486743799168835,1064.14,off_track,0.0
421,1.0,4.8166198094812485,-0.015938433412247405,85.2764084675941,-30.0,2.6666666666666665,1,0.0,False,True,0.32263691556701435,9,43.486743799168835,1064.282,prepare,0.0
421,2.0,4.816638299144753,-0.016245428905609205,85.24827970682543,15.0,1.3333333333333333,9,2.0,False,True,0.3219370608445016,9,43.486743799168835,1064.347,in_progress,0.0
421,3.0,4.818077854606453,-0.007732957050512024,85.05210579500651,30.0,2.6666666666666665,13,2.0,False,True,0.3417213099166122,9,43.486743799168835,1064.404,in_progress,0.0
421,4.0,4.816090053159584,0.012456507897302044,86.12264146581668,-15.0,2.6666666666666665,4,2.0,False,True,0.3875974200455774,9,43.486743799168835,1064.481,in_progress,0.0
421,5.0,4.814523660589395,0.05181359787140419,87.05321962727243,-30.0,4.0,2,2.0,False,True,0.4774752630399934,9,43.486743799168835,1064.54,in_progress,0.0
421,6.0,4.8170308119699135,0.10186054295189365,86.9932454271309,-15.0,2.6666666666666665,4,2.0,False,True,0.5926371424514256,10,43.486743799168835,1064.599,in_progress,0.0
421,7.0,4.823094451391259,0.16671554559468113,86.28247121803379,-30.0,2.6666666666666665,1,2.0,False,True,0.7424191341303809,10,43.486743799168835,1064.678,in_progress,0.0
421,8.0,4.839937544390212,0.25425407869690914,83.79020450885459,-15.0,2.6666666666666665,4,2.0,False,True,0.9462677988753575,10,43.486743799168835,1064.747,in_progress,0.0
421,9.0,4.8702710275849865,0.3639872084255078,79.87091079747259,15.0,1.3333333333333333,9,2.0,False,True,1.203641631907814,11,43.486743799168835,1064.813,in_progress,0.0
421,10.0,4.896891092807406,0.44644779500824505,76.95434973939582,15.0,1.3333333333333333,9,2.0,False,True,1.3976484399685587,11,43.486743799168835,1064.89,in_progress,0.0
421,11.0,4.923238774761211,0.5383383154547364,75.8741211479735,30.0,2.6666666666666665,13,2.0,False,True,1.6132899661514253,11,43.486743799168835,1064.941,in_progress,0.0
421,12.0,4.945397566101936,0.6323581172059082,76.28098971068594,0.0,1.3333333333333333,6,2.0,False,True,1.8330033236886951,12,43.486743799168835,1065.009,in_progress,0.0
421,13.0,4.964505609231387,0.7383043257056112,77.66993491590814,0.0,4.0,8,2.0,False,True,2.0793237867899035,12,43.486743799168835,1065.076,in_progress,0.0
421,14.0,4.9871966468213715,0.8505375257875438,77.97150822893,30.0,1.3333333333333333,12,2.0,False,True,2.3408537940131477,13,43.486743799168835,1065.145,in_progress,0.0
421,15.0,5.001586815083721,0.9697009402972585,80.09122782830131,0.0,1.3333333333333333,6,2.0,False,True,2.6166788845042115,13,43.486743799168835,1065.219,in_progress,0.0
421,16.0,5.005973478455358,1.049950414958667,82.17901398188789,-30.0,4.0,2,2.0,False,True,2.8014165449206874,13,43.486743799168835,1065.279,in_progress,0.0
421,17.0,5.014692311026062,1.1560355214461604,83.36443348464906,15.0,2.6666666666666665,10,2.0,False,True,3.046187028480725,14,43.486743799168835,1065.344,in_progress,0.0
421,18.0,5.024085795926905,1.2727184787421648,84.30513220360729,15.0,1.3333333333333333,9,2.0,False,True,3.3157976196872925,14,43.486743799168835,1065.409,in_progress,0.0
421,19.0,5.029385565331577,1.392027753687874,85.66343069516914,15.0,2.6666666666666665,10,2.0,False,True,3.5901984960758417,15,43.486743799168835,1065.467,in_progress,0.0
421,20.0,5.024262706822953,1.5425111650513275,89.01448195667628,30.0,2.6666666666666665,13,2.0,False,True,3.9338399693706396,15,43.486743799168835,1065.534,in_progress,0.0
421,21.0,5.011410518645217,1.6587011358431487,92.13929407397926,0.0,1.3333333333333333,6,2.0,False,True,4.197590832902555,16,43.486743799168835,1065.612,in_progress,0.0
421,22.0,4.977278015580125,1.8108652299526342,97.81803260173994,30.0,4.0,14,2.0,False,True,4.539648509310171,16,43.486743799168835,1065.68,in_progress,0.0
421,23.0,4.937083707764101,1.9305574165522046,103.37381992801578,-15.0,2.6666666666666665,4,2.0,False,True,4.80618987127142,17,43.486743799168835,1065.732,in_progress,0.0
421,24.0,4.863905460458177,2.08753425235451,112.1936735863154,15.0,1.3333333333333333,9,1.5,False,True,5.159664601186935,18,43.486743799168835,1065.807,in_progress,0.0
421,25.0,4.8084689038951725,2.185697269503234,117.5432293974341,-30.0,4.0,2,1.5,False,True,5.3777536876679966,18,43.486743799168835,1065.889,in_progress,0.0
421,26.0,4.71409431289335,2.3347692029306106,123.50542391266902,-15.0,1.3333333333333333,3,1.1,False,True,5.760633811535213,19,43.486743799168835,1065.947,in_progress,0.0
421,27.0,4.6313365999504565,2.4400642524512732,128.59276386612413,15.0,1.3333333333333333,9,1.1,False,True,6.113100644861799,19,43.486743799168835,1065.99,in_progress,0.0
421,28.0,4.543939895720859,2.5352155606736186,132.8867236029353,-15.0,1.3333333333333333,3,1.1,False,True,6.359991249605502,20,43.486743799168835,1066.074,in_progress,0.0
421,29.0,4.459906040526427,2.6165426645715977,135.29531463843793,-30.0,1.3333333333333333,0,1.1,False,True,6.733295164115482,20,43.486743799168835,1066.15,in_progress,0.0
421,30.0,4.366557249287663,2.7114574775367224,134.99031797933395,15.0,1.3333333333333333,9,0.001,False,False,7.00423094525453,21,43.486743799168835,1066.212,in_progress,0.0
421,31.0,4.315397300996174,2.7727704616774878,133.4358994577457,30.0,4.0,14,0.001,False,False,7.3469749644757085,21,43.486743799168835,1066.275,in_progress,0.0
421,32.0,4.237363853197947,2.8602753307501856,132.56283482468564,-30.0,1.3333333333333333,0,0.001,False,False,7.9725135997449,22,43.486743799168835,1066.345,in_progress,0.0
421,33.0,4.155490165027098,2.946053131726589,133.11026602943966,0.0,1.3333333333333333,6,0.001,False,False,8.46164114955782,23,43.486743799168835,1066.411,in_progress,0.0
421,34.0,4.085508421933869,3.0251874828713916,132.50410486168576,-30.0,1.3333333333333333,0,0.001,False,False,8.702983312057384,24,43.486743799168835,1066.477,in_progress,0.0
421,35.0,4.028281528981468,3.092459973315101,131.77994396295412,30.0,1.3333333333333333,12,0.001,False,False,8.873198390328502,24,43.486743799168835,1066.549,in_progress,0.0
421,36.0,3.9612047098141856,3.1724194766716933,131.06131077024529,-30.0,2.6666666666666665,1,0.001,False,False,8.911022317205113,24,43.486743799168835,1066.621,in_progress,0.0
421,37.0,3.896205681054967,3.252482607879918,130.259564799821,15.0,2.6666666666666665,10,0.001,False,False,9.148131639846993,24,43.486743799168835,1066.691,in_progress,0.0
421,38.0,3.8268070078253427,3.3425557740258873,129.16739346812503,-15.0,1.3333333333333333,3,0.001,False,False,9.409598100870676,25,43.486743799168835,1066.728,in_progress,0.0
421,39.0,3.7537780860457195,3.4426608799472844,127.7709603161951,-15.0,2.6666666666666665,4,0.001,False,False,9.450356846052381,25,43.486743799168835,1066.794,in_progress,0.0
421,40.0,3.6961442475966724,3.5317376288457702,125.81956906307809,30.0,4.0,14,0.001,False,False,9.663043245939496,25,43.486743799168835,1066.88,in_progress,0.0
421,41.0,3.6160347685777006,3.651883053169683,124.75822249001216,-15.0,2.6666666666666665,4,0.001,False,False,9.992474330687063,26,43.486743799168835,1066.943,in_progress,0.0
421,42.0,3.5243416205819784,3.786545898087102,124.4363043655533,15.0,1.3333333333333333,9,0.001,True,False,10.027452037357207,26,43.486743799168835,1067.006,off_track,0.0
422,1.0,4.993697391195343,2.1508701515597877,86.74719876040912,15.0,1.3333333333333333,9,0.0,False,True,0.3221019297349692,18,43.486743799168835,1067.143,prepare,0.0
422,2.0,4.993721280393641,2.15079702833502,86.72889519770946,15.0,4.0,11,2.0,False,True,0.3219371876785032,18,43.486743799168835,1067.212,in_progress,0.0
422,3.0,4.995651393572443,2.1541663024663484,86.22075993784375,0.0,1.3333333333333333,6,2.0,False,True,0.32992564033499233,18,43.486743799168835,1067.282,in_progress,0.0
422,4.0,4.997642730715443,2.171197883715996,85.86700379664221,15.0,1.3333333333333333,9,2.0,False,True,0.36928811568646275,18,43.486743799168835,1067.35,in_progress,0.0
422,5.0,4.997224926502335,2.209269160539185,86.61086807141453,15.0,1.3333333333333333,9,2.0,False,True,0.4564470897088141,18,43.486743799168835,1067.418,in_progress,0.0
422,6.0,4.992389437625182,2.26375079466741,88.4334216690563,30.0,2.6666666666666665,13,2.0,False,True,0.5819618176540503,18,43.486743799168835,1067.471,in_progress,0.0
